pincode,Division Name,Affiliate,Pin.Code,State,District,Previously Mapped Territory Code,Final Mapped Territory,channel_sales
229010,NEUROLIFE,AIL,229010,Uttar Pradesh,Raebareli,PT001458,PT001458,91.8
402403,NEUROLIFE,AIL,402403,Maharashtra,Raigarh(Mh),PT001468,PT001468,425.73
416702,NEUROLIFE,AIL,416702,Maharashtra,Ratnagiri,PT001472,PT001472,
784168,NEUROLIFE,AIL,784168,Assam,Sonitpur,IT008375,IT008375,70.7
190002,NEUROLIFE,AIL,190002,Jammu & Kashmir,Srinagar,PT003405,PT003405,
612402,NEUROLIFE,AIL,612402,Tamil Nadu,Thanjavur,IT014567,IT014567,
613004,NEUROLIFE,AIL,613004,Tamil Nadu,Thanjavur,IT014567,IT014567,16451.2875
786125,NEUROLIFE,AIL,786125,Assam,Tinsukia,PT003373,PT003373,618.56
641605,NEUROLIFE,AIL,641605,Tamil Nadu,Erode,IT014568,IT014568,8299.6
602001,NEUROLIFE,AIL,602001,Tamil Nadu,Tiruvallur,PT001490,PT001490,146786.942
670646,NEUROLIFE,AIL,670646,Kerala,Wayanad,PT001487,PT001487,
722132,NEUROLIFE,AIL,722132,West Bengal,Bankura,IT014528,IT014528,13813.66857
721305,NEUROLIFE,AIL,721305,West Bengal,West Midnapore,PT003389,PT003389,23374.307
758034,NEUROLIFE,AIL,758034,Odisha,Kendujhar,PT001461,PT001461,2091.561
331022,NEUROLIFE,AIL,331022,Rajasthan,Churu,IT014647,IT014647,
516002,NEUROLIFE,AIL,516002,Andhra Pradesh,Cuddapah,IT014680,IT014680,40303.994
180016,NEUROLIFE,AIL,180016,Jammu & Kashmir,Jammu,PT003378,PT003378,
670102,NEUROLIFE,AIL,670102,Kerala,Kannur,PT005843,PT005843,
700022,NEUROLIFE,AIL,700022,West Bengal,Kolkata,PT001463,PT001463,
743347,NEUROLIFE,AIL,743347,West Bengal,South 24 Parganas,PT001463,PT001463,29839.51
205264,NEUROLIFE,AIL,205264,Uttar Pradesh,Mainpuri,PT001460,PT001460,
242301,NEUROLIFE,AIL,242301,Uttar Pradesh,Shahjahanpur,PT003357,PT003357,618.58
307511,NEUROLIFE,AIL,307511,Rajasthan,Sirohi,PT001456,PT001456,
572127,NEUROLIFE,AIL,572127,Karnataka,Tumkur,PT001483,PT001483,
382345,NEUROLIFE,AIL,382345,Gujarat,Ahmedabad,PT001478,PT001478,13778.79
224139,NEUROLIFE,AIL,224139,Uttar Pradesh,Ambedkar Nagar,PT003370,PT003370,
473443,NEUROLIFE,AIL,473443,Madhya Pradesh,Ashok Nagar,IT008401,IT008401,
756126,NEUROLIFE,AIL,756126,Odisha,Baleswar,PT001461,PT001461,140.4
845433,NEUROLIFE,AIL,845433,Bihar,East Champaran,PT003391,PT003391,
600128,NEUROLIFE,AIL,600128,Tamil Nadu,Tiruvallur,PT001490,PT001490,57944.10002
577111,NEUROLIFE,AIL,577111,Karnataka,Chickmagalur,PT001484,PT001484,8235.8605
517520,NEUROLIFE,AIL,517520,Andhra Pradesh,Chittoor,IT014680,IT014680,37541.4795
642129,NEUROLIFE,AIL,642129,Tamil Nadu,Coimbatore,PT001491,PT001491,850.68
608002,NEUROLIFE,AIL,608002,Tamil Nadu,Cuddalore,IT011723,IT011723,351
516172,NEUROLIFE,AIL,516172,Andhra Pradesh,Cuddapah,IT014680,IT014680,6046.189
577566,NEUROLIFE,AIL,577566,Karnataka,Davangere,PT003362,PT003362,
110013,NEUROLIFE,AIL,110013,Delhi,Delhi,PT001451,PT001451,12490.66
580030,NEUROLIFE,AIL,580030,Karnataka,Dharwad,PT003375,PT003375,73617.6075
786184,NEUROLIFE,AIL,786184,Assam,Dibrugarh,PT003373,PT003373,
207246,NEUROLIFE,AIL,207246,Uttar Pradesh,Etah,IT008363,IT008363,70.53
500111,NEUROLIFE,AIL,500111,Telangana,Hyderabad,PT001480,PT001480,996.16
302024,NEUROLIFE,AIL,302024,Rajasthan,Jaipur,PT003181,PT003181,296.55
181145,NEUROLIFE,AIL,181145,Jammu & Kashmir,Jammu,PT003378,PT003378,
333026,NEUROLIFE,AIL,333026,Rajasthan,Jhujhunu,IT008353,IT008353,934.39
603211,NEUROLIFE,AIL,603211,Tamil Nadu,Kanchipuram,PT003411,PT003411,44005.6135
631502,NEUROLIFE,AIL,631502,Tamil Nadu,Kanchipuram,PT003411,PT003411,96841.6825
758020,NEUROLIFE,AIL,758020,Odisha,Kendujhar,PT001461,PT001461,
793010,NEUROLIFE,AIL,793010,Meghalaya,East Khasi Hills,PT003373,PT003373,140.4
825132,NEUROLIFE,AIL,825132,Jharkhand,Koderma,PT003399,PT003399,
416504,NEUROLIFE,AIL,416504,Maharashtra,Kolhapur,PT001472,PT001472,975.05
712203,NEUROLIFE,AIL,712203,West Bengal,Hooghly,PT001463,PT001463,8662.8665
712204,NEUROLIFE,AIL,712204,West Bengal,Hooghly,PT001463,PT001463,799.78
743123,NEUROLIFE,AIL,743123,West Bengal,North 24 Parganas,PT001463,PT001463,3839.76
686574,NEUROLIFE,AIL,686574,Kerala,Kottayam,PT005678,PT005678,
625532,NEUROLIFE,AIL,625532,Tamil Nadu,Madurai,PT001492,PT001492,10934.048
575008,NEUROLIFE,AIL,575008,Karnataka,Dakshina Kannada,PT001484,PT001484,17209.81571
721139,NEUROLIFE,AIL,721139,West Bengal,East Midnapore,PT003389,PT003389,21902.1405
570020,NEUROLIFE,AIL,570020,Karnataka,Mysore,IT014743,IT014743,1402.14
571602,NEUROLIFE,AIL,571602,Karnataka,Mysore,IT014743,IT014743,10704.134
741302,NEUROLIFE,AIL,741302,West Bengal,Nadia,PT001463,PT001463,24203.4365
782138,NEUROLIFE,AIL,782138,Assam,Nagaon,IT008375,IT008375,
679502,NEUROLIFE,AIL,679502,Kerala,Palakkad,PT003409,PT003409,
306709,NEUROLIFE,AIL,306709,Rajasthan,Pali,PT001456,PT001456,
134117,NEUROLIFE,AIL,134117,Haryana,Panchkula,PT001452,PT001452,2541.76
689102,NEUROLIFE,AIL,689102,Kerala,Pathanamthitta,IT014694,IT014694,
411024,NEUROLIFE,AIL,411024,Maharashtra,Pune,PT001471,PT001471,1486.86
411042,NEUROLIFE,AIL,411042,Maharashtra,Pune,PT001471,PT001471,3116.6715
412203,NEUROLIFE,AIL,412203,Maharashtra,Pune,PT001471,PT001471,
723127,NEUROLIFE,AIL,723127,West Bengal,Puruliya,IT014529,IT014529,16575.29286
402106,NEUROLIFE,AIL,402106,Maharashtra,Raigarh(Mh),PT001468,PT001468,431.44
492008,NEUROLIFE,AIL,492008,Chattisgarh,Raipur,IT013957,IT013957,
501506,NEUROLIFE,AIL,501506,Telangana,K.V.Rangareddy,PT001480,PT001480,18322.4415
841424,NEUROLIFE,AIL,841424,Bihar,Saran,PT001467,PT001467,
769002,NEUROLIFE,AIL,769002,Odisha,Sundergarh,IT014731,IT014731,
852111,NEUROLIFE,AIL,852111,Bihar,Supaul,PT003396,PT003396,
601203,NEUROLIFE,AIL,601203,Tamil Nadu,Tiruvallur,PT001490,PT001490,44894.18217
695101,NEUROLIFE,AIL,695101,Kerala,Thiruvananthapuram,PT001486,PT001486,
844128,NEUROLIFE,AIL,844128,Bihar,Vaishali,PT001467,PT001467,
464224,NEUROLIFE,AIL,464224,Madhya Pradesh,Vidisha,PT001474,PT001474,
521121,NEUROLIFE,AIL,521121,Andhra Pradesh,Krishna,PT001481,PT001481,17263.6515
521211,NEUROLIFE,AIL,521211,Andhra Pradesh,Krishna,PT001481,PT001481,4219.6115
535145,NEUROLIFE,AIL,535145,Andhra Pradesh,Visakhapatnam,PT001482,PT001482,39542.632
506015,NEUROLIFE,AIL,506015,Telangana,Warangal,IT008416,IT008416,19955.31883
506122,NEUROLIFE,AIL,506122,Telangana,Warangal,IT008416,IT008416,7286.2585
713386,NEUROLIFE,AIL,713386,West Bengal,Bardhaman,PT001466,PT001466,24642.24429
768104,NEUROLIFE,AIL,768104,Odisha,Sambalpur,IT014731,IT014731,
443001,NEUROLIFE,AIL,443001,Maharashtra,Buldhana,IT008396,IT008396,1679.472
274501,NEUROLIFE,AIL,274501,Uttar Pradesh,Deoria,PT003370,PT003370,
302025,NEUROLIFE,AIL,302025,Rajasthan,Jaipur,PT003181,PT003181,3852.0995
285126,NEUROLIFE,AIL,285126,Uttar Pradesh,Jalaun,PT001460,PT001460,
804417,NEUROLIFE,AIL,804417,Bihar,Jehanabad,PT001467,PT001467,
124201,NEUROLIFE,AIL,124201,Haryana,Jhajjar,IT014571,IT014571,
518124,NEUROLIFE,AIL,518124,Andhra Pradesh,Kurnool,IT014682,IT014682,16843.89079
721232,NEUROLIFE,AIL,721232,West Bengal,West Midnapore,PT003389,PT003389,19639.63
752078,NEUROLIFE,AIL,752078,Odisha,Nayagarh,PT001462,PT001462,175.5
524126,NEUROLIFE,AIL,524126,Andhra Pradesh,Nellore,IT008414,IT008414,60877.8635
834005,NEUROLIFE,AIL,834005,Jharkhand,Ranchi,PT003399,PT003399,5353.976
785705,NEUROLIFE,AIL,785705,Assam,Sibsagar,IT008371,IT008371,
784506,NEUROLIFE,AIL,784506,Assam,Sonitpur,PT003373,PT003373,
695528,NEUROLIFE,AIL,695528,Kerala,Thiruvananthapuram,PT001486,PT001486,
631052,NEUROLIFE,AIL,631052,Tamil Nadu,Vellore,PT003411,PT003411,656.13
207247,NEUROLIFE,AIL,207247,Uttar Pradesh,Etah,IT008363,IT008363,1442.45
210505,NEUROLIFE,AIL,210505,Uttar Pradesh,Hamirpur,PT001460,PT001460,
713166,NEUROLIFE,AIL,713166,West Bengal,Bardhaman,PT001466,PT001466,1407.02
244235,NEUROLIFE,AIL,244235,Uttar Pradesh,Jyotiba Phule Nagar,IT016528,IT016528,2229.35
176086,NEUROLIFE,AIL,176086,Himachal Pradesh,Kangra,IT014576,IT014576,
509209,NEUROLIFE,AIL,509209,Telangana,Mahabub Nagar,PT001480,PT001480,65583.0205
275102,NEUROLIFE,AIL,275102,Uttar Pradesh,Mau,PT001459,PT001459,
741248,NEUROLIFE,AIL,741248,West Bengal,Nadia,IT008377,IT008377,20084.05429
531116,NEUROLIFE,AIL,531116,Andhra Pradesh,Visakhapatnam,PT001482,PT001482,15618.4
301702,NEUROLIFE,AIL,301702,Rajasthan,Alwar,PT003181,PT003181,157.32
621704,NEUROLIFE,AIL,621704,Tamil Nadu,Ariyalur,IT008428,IT008428,23582.75867
756045,NEUROLIFE,AIL,756045,Odisha,Baleswar,PT001461,PT001461,885.12
277214,NEUROLIFE,AIL,277214,Uttar Pradesh,Ballia,IT014538,IT014538,
600050,NEUROLIFE,AIL,600050,Tamil Nadu,Tiruvallur,PT001490,PT001490,44288.91752
517247,NEUROLIFE,AIL,517247,Andhra Pradesh,Chittoor,IT014680,IT014680,38477.403
641007,NEUROLIFE,AIL,641007,Tamil Nadu,Coimbatore,PT001491,PT001491,10558.94667
641030,NEUROLIFE,AIL,641030,Tamil Nadu,Coimbatore,PT001491,PT001491,26707.61
641666,NEUROLIFE,AIL,641666,Tamil Nadu,Coimbatore,PT001491,PT001491,343.64
121107,NEUROLIFE,AIL,121107,Haryana,Faridabad,IT014742,IT014742,70.2
140407,NEUROLIFE,AIL,140407,Punjab,Fatehgarh Sahib,IT014580,IT014580,282.12
487551,NEUROLIFE,AIL,487551,Madhya Pradesh,Narsinghpur,PT001477,PT001477,2239.08
382022,NEUROLIFE,AIL,382022,Gujarat,Gandhi Nagar,PT001478,PT001478,
815316,NEUROLIFE,AIL,815316,Jharkhand,Giridh,PT003364,PT003364,
522647,NEUROLIFE,AIL,522647,Andhra Pradesh,Guntur,PT003371,PT003371,41667.133
180019,NEUROLIFE,AIL,180019,Jammu & Kashmir,Jammu,PT003378,PT003378,
811317,NEUROLIFE,AIL,811317,Bihar,Jamui,IT008383,IT008383,
574227,NEUROLIFE,AIL,574227,Karnataka,Dakshina Kannada,PT001484,PT001484,50923.641
581342,NEUROLIFE,AIL,581342,Karnataka,Uttara Kannada,PT001484,PT001484,
670693,NEUROLIFE,AIL,670693,Kerala,Kannur,PT005843,PT005843,207.89
505326,NEUROLIFE,AIL,505326,Telangana,Karim Nagar,PT001480,PT001480,27094.45
671326,NEUROLIFE,AIL,671326,Kerala,Kasargod,PT005843,PT005843,1414.35
855101,NEUROLIFE,AIL,855101,Bihar,Kishanganj,PT003396,PT003396,106.05
686019,NEUROLIFE,AIL,686019,Kerala,Kottayam,PT005678,PT005678,1297.88
637403,NEUROLIFE,AIL,637403,Tamil Nadu,Namakkal,PT003401,PT003401,
678702,NEUROLIFE,AIL,678702,Kerala,Palakkad,PT003409,PT003409,2236.43
689103,NEUROLIFE,AIL,689103,Kerala,Pathanamthitta,IT014694,IT014694,
410222,NEUROLIFE,AIL,410222,Maharashtra,Raigarh(Mh),PT001468,PT001468,41759.97
623517,NEUROLIFE,AIL,623517,Tamil Nadu,Ramanathapuram,PT001492,PT001492,9581.6685
835205,NEUROLIFE,AIL,835205,Jharkhand,Ranchi,PT003399,PT003399,331.76
465333,NEUROLIFE,AIL,465333,Madhya Pradesh,Shajapur,IT008287,IT008287,1685.32
497225,NEUROLIFE,AIL,497225,Chattisgarh,Surguja,IT014634,IT014634,
620001,NEUROLIFE,AIL,620001,Tamil Nadu,Tiruchirappalli,IT008428,IT008428,104065.9857
627002,NEUROLIFE,AIL,627002,Tamil Nadu,Tirunelveli,IT014565,IT014565,84046.9565
641604,NEUROLIFE,AIL,641604,Tamil Nadu,Coimbatore,PT001491,PT001491,19926.426
631207,NEUROLIFE,AIL,631207,Tamil Nadu,Tiruvallur,PT001490,PT001490,14780.628
576101,NEUROLIFE,AIL,576101,Karnataka,Udupi,PT001484,PT001484,80407.184
632510,NEUROLIFE,AIL,632510,Tamil Nadu,Vellore,PT003411,PT003411,962.22
585216,NEUROLIFE,AIL,585216,Karnataka,Yadgir,PT006183,PT006183,
380060,NEUROLIFE,AIL,380060,Gujarat,Ahmedabad,PT001478,PT001478,58698.8775
423601,NEUROLIFE,AIL,423601,Maharashtra,Ahmed Nagar,IT014725,IT014725,3457.76
305404,NEUROLIFE,AIL,305404,Rajasthan,Ajmer,IT008355,IT008355,129.93
689509,NEUROLIFE,AIL,689509,Kerala,Alappuzha,IT014689,IT014689,
211007,NEUROLIFE,AIL,211007,Uttar Pradesh,Allahabad,IT008364,IT008364,141.4
212404,NEUROLIFE,AIL,212404,Uttar Pradesh,Allahabad,IT008364,IT008364,141.06
224171,NEUROLIFE,AIL,224171,Uttar Pradesh,Ambedkar Nagar,PT001458,PT001458,3118.32
515501,NEUROLIFE,AIL,515501,Andhra Pradesh,Ananthapur,IT014683,IT014683,35.1
192232,NEUROLIFE,AIL,192232,Jammu & Kashmir,Ananthnag,PT003405,PT003405,105.3
713208,NEUROLIFE,AIL,713208,West Bengal,Bardhaman,IT018576,IT018576,
781309,NEUROLIFE,AIL,781309,Assam,Barpeta,IT015614,IT015614,389.79
151501,NEUROLIFE,AIL,151501,Punjab,Bathinda,PT003359,PT003359,
591304,NEUROLIFE,AIL,591304,Karnataka,Belgaum,IT014617,IT014617,7394.0955
802156,NEUROLIFE,AIL,802156,Bihar,Bhojpur,PT001467,PT001467,
571440,NEUROLIFE,AIL,571440,Karnataka,Chamrajnagar,IT014743,IT014743,28021.4415
845413,NEUROLIFE,AIL,845413,Bihar,East Champaran,PT003391,PT003391,
600123,NEUROLIFE,AIL,600123,Tamil Nadu,Tiruvallur,PT001490,PT001490,22777.704
516267,NEUROLIFE,AIL,516267,Andhra Pradesh,Cuddapah,IT014680,IT014680,14674.5205
401701,NEUROLIFE,AIL,401701,Maharashtra,Thane,IT014680,IT014680,309.3
577544,NEUROLIFE,AIL,577544,Karnataka,Davangere,PT003362,PT003362,
248015,NEUROLIFE,AIL,248015,Uttarakhand,Dehradun,PT004992,PT004992,
799284,NEUROLIFE,AIL,799284,Tripura,Dhalai,IT008373,IT008373,
580003,NEUROLIFE,AIL,580003,Karnataka,Dharwad,PT003375,PT003375,4663.277333
580025,NEUROLIFE,AIL,580025,Karnataka,Dharwad,PT003375,PT003375,49502.4325
580028,NEUROLIFE,AIL,580028,Karnataka,Dharwad,PT003375,PT003375,4320.981
624706,NEUROLIFE,AIL,624706,Tamil Nadu,Dindigul,PT001492,PT001492,
490042,NEUROLIFE,AIL,490042,Chattisgarh,Durg,IT013956,IT013956,943.6595
682031,NEUROLIFE,AIL,682031,Kerala,Ernakulam,PT001485,PT001485,2983.569
683108,NEUROLIFE,AIL,683108,Kerala,Ernakulam,PT001485,PT001485,624.7
638002,NEUROLIFE,AIL,638002,Tamil Nadu,Erode,IT014568,IT014568,3465.532667
151202,NEUROLIFE,AIL,151202,Punjab,Faridkot,PT003359,PT003359,
212656,NEUROLIFE,AIL,212656,Uttar Pradesh,Fatehpur,PT001460,PT001460,
824211,NEUROLIFE,AIL,824211,Bihar,Gaya,PT001467,PT001467,259.86
403109,NEUROLIFE,AIL,403109,Goa,North Goa,PT003369,PT003369,98.86
533261,NEUROLIFE,AIL,533261,Andhra Pradesh,East Godavari,PT005713,PT005713,
585307,NEUROLIFE,AIL,585307,Karnataka,Gulbarga,PT006183,PT006183,
585318,NEUROLIFE,AIL,585318,Karnataka,Gulbarga,PT006183,PT006183,
522306,NEUROLIFE,AIL,522306,Andhra Pradesh,Guntur,PT003371,PT003371,
522403,NEUROLIFE,AIL,522403,Andhra Pradesh,Guntur,PT003371,PT003371,62887.281
125005,NEUROLIFE,AIL,125005,Haryana,Hisar,IT014744,IT014744,
500023,NEUROLIFE,AIL,500023,Telangana,Hyderabad,PT001480,PT001480,36602.6295
482020,NEUROLIFE,AIL,482020,Madhya Pradesh,Jabalpur,PT001477,PT001477,
754108,NEUROLIFE,AIL,754108,Odisha,Jagatsinghapur,PT001461,PT001461,154.64
361004,NEUROLIFE,AIL,361004,Gujarat,Jamnagar,IT014728,IT014728,
361305,NEUROLIFE,AIL,361305,Gujarat,Jamnagar,IT014728,IT014728,
222127,NEUROLIFE,AIL,222127,Uttar Pradesh,Jaunpur,IT014538,IT014538,
222144,NEUROLIFE,AIL,222144,Uttar Pradesh,Jaunpur,IT014538,IT014538,
176215,NEUROLIFE,AIL,176215,Himachal Pradesh,Kangra,IT014576,IT014576,
581308,NEUROLIFE,AIL,581308,Karnataka,Uttara Kannada,PT001484,PT001484,36814.253
581354,NEUROLIFE,AIL,581354,Karnataka,Uttara Kannada,PT001484,PT001484,339.46
209721,NEUROLIFE,AIL,209721,Uttar Pradesh,Farrukhabad,PT001460,PT001460,295.21
209303,NEUROLIFE,AIL,209303,Uttar Pradesh,Kanpur Dehat,PT001460,PT001460,
629163,NEUROLIFE,AIL,629163,Tamil Nadu,Kanyakumari,PT005711,PT005711,15897.032
629403,NEUROLIFE,AIL,629403,Tamil Nadu,Kanyakumari,PT005711,PT005711,
639205,NEUROLIFE,AIL,639205,Tamil Nadu,Karur,IT008428,IT008428,6536.4235
416507,NEUROLIFE,AIL,416507,Maharashtra,Kolhapur,PT001472,PT001472,2439.95
700130,NEUROLIFE,AIL,700130,West Bengal,North 24 Parganas,PT001463,PT001463,10943.37379
712147,NEUROLIFE,AIL,712147,West Bengal,Hooghly,PT003813,PT003813,1639.3405
712408,NEUROLIFE,AIL,712408,West Bengal,Howrah,PT003813,PT003813,1094.94
743193,NEUROLIFE,AIL,743193,West Bengal,North 24 Parganas,PT001463,PT001463,
743423,NEUROLIFE,AIL,743423,West Bengal,North 24 Parganas,PT001463,PT001463,9613.881
691537,NEUROLIFE,AIL,691537,Kerala,Kollam,PT003380,PT003380,
764014,NEUROLIFE,AIL,764014,Odisha,Koraput,PT001462,PT001462,
686541,NEUROLIFE,AIL,686541,Kerala,Kottayam,PT005678,PT005678,
686564,NEUROLIFE,AIL,686564,Kerala,Kottayam,PT005678,PT005678,
509376,NEUROLIFE,AIL,509376,Telangana,Mahabub Nagar,PT001480,PT001480,
571423,NEUROLIFE,AIL,571423,Karnataka,Mandya,IT014743,IT014743,
502305,NEUROLIFE,AIL,502305,Telangana,Medak,IT008411,IT008411,730.8705
245206,NEUROLIFE,AIL,245206,Uttar Pradesh,Meerut,PT005328,PT005328,1080.28
250344,NEUROLIFE,AIL,250344,Uttar Pradesh,Meerut,PT005328,PT005328,1285.9
721148,NEUROLIFE,AIL,721148,West Bengal,West Midnapore,PT003389,PT003389,2831.76
571130,NEUROLIFE,AIL,571130,Karnataka,Mysore,IT014743,IT014743,1754.832
782123,NEUROLIFE,AIL,782123,Assam,Nagaon,IT008375,IT008375,10862.71
614809,NEUROLIFE,AIL,614809,Tamil Nadu,Nagapattinam,IT014567,IT014567,835.08
811102,NEUROLIFE,AIL,811102,Bihar,Nalanda,PT003391,PT003391,
508213,NEUROLIFE,AIL,508213,Telangana,Nalgonda,PT001480,PT001480,106156.7245
425432,NEUROLIFE,AIL,425432,Maharashtra,Nandurbar,IT023152,IT023152,
524305,NEUROLIFE,AIL,524305,Andhra Pradesh,Nellore,IT008414,IT008414,11700.56
643004,NEUROLIFE,AIL,643004,Tamil Nadu,Nilgiris,PT001491,PT001491,618.58
678008,NEUROLIFE,AIL,678008,Kerala,Palakkad,PT003409,PT003409,618.58
488220,NEUROLIFE,AIL,488220,Madhya Pradesh,Panna,IT008403,IT008403,
412109,NEUROLIFE,AIL,412109,Maharashtra,Pune,PT001471,PT001471,
229206,NEUROLIFE,AIL,229206,Uttar Pradesh,Raebareli,PT001458,PT001458,197.72
363642,NEUROLIFE,AIL,363642,Gujarat,Rajkot,PT004850,PT004850,
765020,NEUROLIFE,AIL,765020,Odisha,Rayagada,PT001462,PT001462,259.24
852126,NEUROLIFE,AIL,852126,Bihar,Saharsa,PT003396,PT003396,
412805,NEUROLIFE,AIL,412805,Maharashtra,Satara,PT001471,PT001471,1642.756
172029,NEUROLIFE,AIL,172029,Himachal Pradesh,Shimla,IT022901,IT022901,
532455,NEUROLIFE,AIL,532455,Andhra Pradesh,Srikakulam,PT001482,PT001482,11480.539
363002,NEUROLIFE,AIL,363002,Gujarat,Surendra Nagar,PT001478,PT001478,129.93
612002,NEUROLIFE,AIL,612002,Tamil Nadu,Thanjavur,IT014567,IT014567,295.04
680307,NEUROLIFE,AIL,680307,Kerala,Thrissur,PT003409,PT003409,15326.8575
680551,NEUROLIFE,AIL,680551,Kerala,Thrissur,PT003409,PT003409,
680581,NEUROLIFE,AIL,680581,Kerala,Thrissur,PT003409,PT003409,692.02
695018,NEUROLIFE,AIL,695018,Kerala,Thiruvananthapuram,PT001486,PT001486,
695020,NEUROLIFE,AIL,695020,Kerala,Thiruvananthapuram,PT001486,PT001486,556.72
572227,NEUROLIFE,AIL,572227,Karnataka,Tumkur,PT001483,PT001483,5841.77
521263,NEUROLIFE,AIL,521263,Andhra Pradesh,Krishna,PT001481,PT001481,
501503,NEUROLIFE,AIL,501503,Telangana,K.V.Rangareddy,PT001480,PT001480,31863.92729
531001,NEUROLIFE,AIL,531001,Andhra Pradesh,Visakhapatnam,PT001482,PT001482,65191.184
535183,NEUROLIFE,AIL,535183,Andhra Pradesh,Vizianagaram,PT001482,PT001482,47162.6125
444505,NEUROLIFE,AIL,444505,Maharashtra,Washim,IT008396,IT008396,2572.525997
283121,NEUROLIFE,AIL,283121,Uttar Pradesh,Agra,IT014545,IT014545,
212303,NEUROLIFE,AIL,212303,Uttar Pradesh,Allahabad,IT008364,IT008364,563.15
212305,NEUROLIFE,AIL,212305,Uttar Pradesh,Allahabad,IT008364,IT008364,106.05
263646,NEUROLIFE,AIL,263646,Uttarakhand,Almora,PT004992,PT004992,
224149,NEUROLIFE,AIL,224149,Uttar Pradesh,Ambedkar Nagar,PT003370,PT003370,210.6
388450,NEUROLIFE,AIL,388450,Gujarat,Anand,PT002900,PT002900,
515863,NEUROLIFE,AIL,515863,Andhra Pradesh,Ananthapur,IT014683,IT014683,
824121,NEUROLIFE,AIL,824121,Bihar,Aurangabad,PT001467,PT001467,
276121,NEUROLIFE,AIL,276121,Uttar Pradesh,Azamgarh,IT014538,IT014538,
722146,NEUROLIFE,AIL,722146,West Bengal,Bankura,IT014528,IT014528,2831.29
713104,NEUROLIFE,AIL,713104,West Bengal,Bardhaman,PT003813,PT003813,4968.449
713512,NEUROLIFE,AIL,713512,West Bengal,Bardhaman,PT001466,PT001466,2372.53
431515,NEUROLIFE,AIL,431515,Maharashtra,Beed,IT023012,IT023012,4180.652
392012,NEUROLIFE,AIL,392012,Gujarat,Bharuch,PT002900,PT002900,37742.1735
246745,NEUROLIFE,AIL,246745,Uttar Pradesh,Bijnor,PT005328,PT005328,640.22
731133,NEUROLIFE,AIL,731133,West Bengal,Birbhum,IT014906,IT014906,
203412,NEUROLIFE,AIL,203412,Uttar Pradesh,Bulandshahr,PT005328,PT005328,1292.06
802112,NEUROLIFE,AIL,802112,Bihar,Buxar,PT001467,PT001467,
571313,NEUROLIFE,AIL,571313,Karnataka,Chamrajnagar,IT014743,IT014743,31928.6265
577501,NEUROLIFE,AIL,577501,Karnataka,Chitradurga,PT003362,PT003362,65274.611
517124,NEUROLIFE,AIL,517124,Andhra Pradesh,Chittoor,IT014682,IT014682,13676.099
517194,NEUROLIFE,AIL,517194,Andhra Pradesh,Chittoor,IT014680,IT014680,12081.9265
517214,NEUROLIFE,AIL,517214,Andhra Pradesh,Chittoor,IT014680,IT014680,94023.9955
641049,NEUROLIFE,AIL,641049,Tamil Nadu,Coimbatore,PT001491,PT001491,9117.8015
847106,NEUROLIFE,AIL,847106,Bihar,Darbhanga,IT008384,IT008384,154.64
784144,NEUROLIFE,AIL,784144,Assam,Darrang,PT003373,PT003373,674.36
580004,NEUROLIFE,AIL,580004,Karnataka,Dharwad,PT003375,PT003375,38744.86667
580024,NEUROLIFE,AIL,580024,Karnataka,Dharwad,PT003375,PT003375,9525.698
759015,NEUROLIFE,AIL,759015,Odisha,Dhenkanal,PT001461,PT001461,
759018,NEUROLIFE,AIL,759018,Odisha,Dhenkanal,PT001461,PT001461,2031.89
759146,NEUROLIFE,AIL,759146,Odisha,Dhenkanal,PT001461,PT001461,
490025,NEUROLIFE,AIL,490025,Chattisgarh,Durg,IT013956,IT013956,
682022,NEUROLIFE,AIL,682022,Kerala,Ernakulam,PT001485,PT001485,
682304,NEUROLIFE,AIL,682304,Kerala,Ernakulam,PT001485,PT001485,1310.6
335062,NEUROLIFE,AIL,335062,Rajasthan,Ganganagar,IT014645,IT014645,
533006,NEUROLIFE,AIL,533006,Andhra Pradesh,East Godavari,PT005713,PT005713,22905.3745
533255,NEUROLIFE,AIL,533255,Andhra Pradesh,East Godavari,PT005713,PT005713,29190.3205
533440,NEUROLIFE,AIL,533440,Andhra Pradesh,East Godavari,PT005713,PT005713,29388.378
534350,NEUROLIFE,AIL,534350,Andhra Pradesh,West Godavari,IT014677,IT014677,11314.6185
814147,NEUROLIFE,AIL,814147,Jharkhand,Godda,IT014652,IT014652,1771.03
781010,NEUROLIFE,AIL,781010,Assam,Kamrup,PT003373,PT003373,
788161,NEUROLIFE,AIL,788161,Assam,Hailakandi,PT003373,PT003373,
249402,NEUROLIFE,AIL,249402,Uttarakhand,Haridwar,PT004992,PT004992,2267.95
249404,NEUROLIFE,AIL,249404,Uttarakhand,Haridwar,PT004992,PT004992,351
825402,NEUROLIFE,AIL,825402,Jharkhand,Hazaribag,PT003399,PT003399,
285123,NEUROLIFE,AIL,285123,Uttar Pradesh,Jalaun,PT001460,PT001460,
811315,NEUROLIFE,AIL,811315,Bihar,Jamui,IT008383,IT008383,
495671,NEUROLIFE,AIL,495671,Chattisgarh,Janjgir-Champa,IT014634,IT014634,9252.6415
457661,NEUROLIFE,AIL,457661,Madhya Pradesh,Jhabua,PT001475,PT001475,
581401,NEUROLIFE,AIL,581401,Karnataka,Uttara Kannada,PT003375,PT003375,15866.25567
